query_id,subject_id,subject_def,evalue,identity,midline,query_start,query_end
10_fwd,gi|2492586536|ref|NM_199015.5|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 2, mRNA",0.00256715,21 / 21,|||||||||||||||||||||,0,21
10_fwd,gi|2492584906|ref|NM_001419881.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 5, mRNA",0.00256715,21 / 21,|||||||||||||||||||||,0,21
10_fwd,gi|2492587863|ref|NM_001419885.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 9, mRNA",0.00256715,21 / 21,|||||||||||||||||||||,0,21
10_fwd,gi|2492587462|ref|NM_001419882.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 6, mRNA",0.00256715,21 / 21,|||||||||||||||||||||,0,21
10_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.00896022,20 / 20,||||||||||||||||||||,0,20
10_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.00896022,20 / 20,||||||||||||||||||||,0,20
10_fwd,gi|256223450|ref|NM_001164327.1|,"Mus musculus PHD finger protein 11B (Phf11b), mRNA",0.00896022,20 / 20,||||||||||||||||||||,0,20
10_fwd,gi|1907100890|ref|XM_006518927.4|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X1, mRNA",0.00896022,20 / 20,||||||||||||||||||||,0,20
10_fwd,gi|1907100900|ref|XM_030247783.2|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X4, mRNA",0.00896022,20 / 20,||||||||||||||||||||,0,20
11_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.000735166,24 / 25,||||||||| |||||||||||||||,0,25
11_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.000735166,24 / 25,||||||||| |||||||||||||||,0,25
11_fwd,gi|256223450|ref|NM_001164327.1|,"Mus musculus PHD finger protein 11B (Phf11b), mRNA",0.000735166,24 / 25,||||||||| |||||||||||||||,0,25
11_fwd,gi|1907100890|ref|XM_006518927.4|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X1, mRNA",0.000735166,24 / 25,||||||||| |||||||||||||||,0,25
11_fwd,gi|1907100900|ref|XM_030247783.2|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X4, mRNA",0.000735166,24 / 25,||||||||| |||||||||||||||,0,25
12_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
13_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
12_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
13_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
12_fwd,gi|256223450|ref|NM_001164327.1|,"Mus musculus PHD finger protein 11B (Phf11b), mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
13_fwd,gi|256223450|ref|NM_001164327.1|,"Mus musculus PHD finger protein 11B (Phf11b), mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
12_fwd,gi|1907100890|ref|XM_006518927.4|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X1, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
13_fwd,gi|1907100890|ref|XM_006518927.4|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X1, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
12_fwd,gi|1907100900|ref|XM_030247783.2|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X4, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
13_fwd,gi|1907100900|ref|XM_030247783.2|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X4, mRNA",0.000735166,24 / 25,|||||||| ||||||||||||||||,0,25
14_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.00256627,23 / 24,|||||||||| |||||||||||||,0,24
14_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.00256627,23 / 24,|||||||||| |||||||||||||,0,24
14_fwd,gi|256223450|ref|NM_001164327.1|,"Mus musculus PHD finger protein 11B (Phf11b), mRNA",0.00256627,23 / 24,|||||||||| |||||||||||||,0,24
14_fwd,gi|1907100890|ref|XM_006518927.4|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X1, mRNA",0.00256627,23 / 24,|||||||||| |||||||||||||,0,24
14_fwd,gi|1907100900|ref|XM_030247783.2|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X4, mRNA",0.00256627,23 / 24,|||||||||| |||||||||||||,0,24
15_fwd,gi|2492587057|ref|NM_001419887.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 11, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492587057|ref|NM_001419887.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 11, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492586618|ref|NM_001419880.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 4, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492586618|ref|NM_001419880.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 4, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492587949|ref|NM_001419884.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 8, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492587949|ref|NM_001419884.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 8, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492584904|ref|NM_001419878.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 1, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492584904|ref|NM_001419878.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 1, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492587213|ref|NM_001419879.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492587213|ref|NM_001419879.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492585573|ref|NM_001419883.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 7, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492585573|ref|NM_001419883.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 7, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492586214|ref|NM_001419886.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 10, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492586214|ref|NM_001419886.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 10, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|1002819371|ref|NM_001320725.1|,"Mus musculus predicted gene, 45935 (Gm45935), mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|1002819371|ref|NM_001320725.1|,"Mus musculus predicted gene, 45935 (Gm45935), mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|256223289|ref|NM_001164289.1|,"Mus musculus PHD finger protein 11C (Phf11c), mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|256223289|ref|NM_001164289.1|,"Mus musculus PHD finger protein 11C (Phf11c), mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492586536|ref|NM_199015.5|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 2, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492586536|ref|NM_199015.5|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 2, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|256223450|ref|NM_001164327.1|,"Mus musculus PHD finger protein 11B (Phf11b), mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|256223450|ref|NM_001164327.1|,"Mus musculus PHD finger protein 11B (Phf11b), mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|1907100890|ref|XM_006518927.4|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X1, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|1907100890|ref|XM_006518927.4|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X1, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|1907100900|ref|XM_030247783.2|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X4, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|1907100900|ref|XM_030247783.2|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X4, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492584906|ref|NM_001419881.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 5, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492584906|ref|NM_001419881.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 5, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492587863|ref|NM_001419885.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 9, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492587863|ref|NM_001419885.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 9, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
15_fwd,gi|2492587462|ref|NM_001419882.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 6, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
18_fwd,gi|2492587462|ref|NM_001419882.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 6, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|2492587057|ref|NM_001419887.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 11, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|2492587057|ref|NM_001419887.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 11, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|2492586618|ref|NM_001419880.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 4, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|2492586618|ref|NM_001419880.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 4, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|2492587949|ref|NM_001419884.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 8, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|2492587949|ref|NM_001419884.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 8, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|1907100897|ref|XM_006518928.5|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|1907100893|ref|XM_036158581.1|,"PREDICTED: Mus musculus PHD finger protein 11B (Phf11b), transcript variant X2, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|2492584904|ref|NM_001419878.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 1, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|2492584904|ref|NM_001419878.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 1, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|2492587213|ref|NM_001419879.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|2492587213|ref|NM_001419879.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 3, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|2492585573|ref|NM_001419883.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 7, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|2492585573|ref|NM_001419883.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 7, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|2492586214|ref|NM_001419886.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 10, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
19_fwd,gi|2492586214|ref|NM_001419886.1|,"Mus musculus PHD finger protein 11D (Phf11d), transcript variant 10, mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
16_fwd,gi|1002819371|ref|NM_001320725.1|,"Mus musculus predicted gene, 45935 (Gm45935), mRNA",0.00896123,20 / 20,||||||||||||||||||||,0,20
